batsman,country,total_runs,run_rate,average_score,opponent_variability,player_of_the_match,winning_contribution,run_rate_effectiveness,match_id
V Kohli,India,978,0.9495145631067962,54.333333333333336,9,2,0.14770274437249462,1.08942935263081,895813
V Kohli,India,978,0.9495145631067962,54.333333333333336,9,2,0.14770274437249462,1.08942935263081,895815
Sohaib Maqsood,Pakistan,728,0.8895705521472392,48.53333333333333,9,2,0.16161255797359972,1.5329557616839102,914227
SPD Smith,Australia,784,1.3459119496855345,49.0,7,2,0.20221083850094365,1.328712177766698,914231
MM Ali,England,756,1.418960244648318,50.916666666666664,6,2,0.1824575920562681,1.5237604095790676,800471
SPD Smith,Australia,784,1.3553719008264462,49.0,7,2,0.20221083850094365,1.3669032074936134,914233
SPD Smith,Australia,784,1.3553719008264462,49.0,7,2,0.20221083850094365,1.3669032074936134,914235
Q de Kock,South Africa,875,1.2393767705382437,62.5,9,4,0.1882716049382716,1.4490356857686875,800473
Q de Kock,South Africa,875,1.2393767705382437,62.5,9,4,0.1882716049382716,1.4535613454868113,800475
RR Rossouw,South Africa,875,1.2393767705382437,62.5,9,4,0.1882716049382716,1.4535613454868113,800477
UT Khawaja,Australia,512,1.2092198581560283,50.75,3,3,0.18820861678004536,1.2176351801085277,932851
SPD Smith,Australia,512,1.2092198581560283,50.75,3,3,0.18820861678004536,1.2176351801085277,932853
Q de Kock,South Africa,725,1.0522496371552976,51.785714285714285,6,3,0.17667044167610418,1.337074024503243,932855
AT Rayudu,India,209,0.8931623931623932,69.66666666666667,2,1,0.10925248301097752,1.0038155490324858,1007649
MK Pandey,India,209,1.0284090909090908,100.0,2,1,0.10925248301097752,1.1836347192027459,1007651
KA Pollard,West Indies,67,0.9571428571428572,33.5,2,0,0.39880952380952384,1.7281746031746033,932857
KL Rahul,India,100,0.8547008547008547,100.0,1,1,0.04803073967339097,0.9885300951583371,1007653
KA Pollard,West Indies,67,0.9571428571428572,33.5,2,0,0.39880952380952384,1.7281746031746033,932859
WTS Porterfield,Ireland,154,1.4615384615384615,51.333333333333336,1,1,0.2824858757062147,2.3863537592351154,913621
UT Khawaja,Australia,546,1.2092198581560283,47.0,5,3,0.18820861678004536,1.2176351801085277,932863
Q de Kock,South Africa,725,1.0522496371552976,51.785714285714285,6,3,0.17667044167610418,1.6808673205988642,932865
JJ Roy,England,550,0.9384965831435079,42.30769230769231,3,2,0.16819012797074953,1.063787379800553,913625
KA Pollard,West Indies,67,0.9571428571428572,33.5,2,0,0.39880952380952384,1.7281746031746033,932867
WU Tharanga,Sri Lanka,402,1.7636363636363637,57.42857142857143,4,2,0.2517758484609313,1.8635720862930811,913631
WTS Porterfield,Ireland,146,1.4615384615384615,48.666666666666664,1,1,0.2824858757062147,2.3863537592351154,997961
WTS Porterfield,Ireland,154,1.4615384615384615,51.333333333333336,1,1,0.2824858757062147,2.3863537592351154,997965
Rashid Khan,Afghanistan,445,1.1714285714285715,82.0,2,2,0.23128342245989306,1.5958365164247519,997967
RD Berrington,Scotland,127,1.6875,127.0,1,0,0.39937106918238996,1.6132075471698113,997995
WTS Porterfield,Ireland,154,1.4615384615384615,51.333333333333336,1,1,0.2824858757062147,2.3863537592351154,913649
SPD Smith,Australia,776,1.09375,51.90909090909091,5,1,0.19079578139980824,1.1880903554561273,995457
SPD Smith,Australia,776,1.09375,51.90909090909091,6,1,0.19079578139980824,1.1880903554561273,995459
JJ Roy,England,683,1.4150943396226414,59.666666666666664,4,2,0.1916439600363306,1.611412255782944,913655
SE Marsh,Australia,641,1.09375,51.90909090909091,6,1,0.1342281879194631,1.1880903554561273,995461
Shoaib Malik,Pakistan,295,1.7272727272727273,76.0,4,0,0.16170212765957448,2.0062345373577437,913657
UT Khawaja,Australia,641,1.09375,51.90909090909091,6,1,0.1342281879194631,1.1880903554561273,995463
JM Bairstow,England,683,0.9755244755244755,59.666666666666664,4,2,0.1916439600363306,1.06058572029862,913659
UT Khawaja,Australia,641,1.09375,51.90909090909091,6,1,0.1342281879194631,1.1880903554561273,995465
Shoaib Malik,Pakistan,260,1.7272727272727273,76.0,4,0,0.16170212765957448,2.0062345373577437,913661
Tanwir Afzal,Hong Kong,45,1.3333333333333333,45.0,1,0,0.1601423487544484,1.4472123368920522,1004285
Rashid Khan,Afghanistan,452,1.0654761904761905,41.09090909090909,2,2,0.23128342245989306,1.4670917317976142,1051297
WTS Porterfield,Ireland,250,0.7598784194528876,35.714285714285715,4,1,0.18246445497630331,2.0814801312431643,936131
UT Khawaja,Australia,776,0.9947735191637631,51.90909090909091,5,1,0.19079578139980824,1.0403466779305706,936133
Rashid Khan,Afghanistan,452,1.0654761904761905,41.09090909090909,2,2,0.23128342245989306,1.4670917317976142,1051299
RR Rossouw,South Africa,732,0.9385826771653544,48.8,5,2,0.22137112217541172,1.0989068133493576,936135
Samiullah Shenwari,Afghanistan,452,1.0654761904761905,41.09090909090909,2,2,0.23128342245989306,1.4670917317976142,1051301
MN Samuels,West Indies,258,0.9084507042253521,36.857142857142854,2,2,0.25036603221083453,1.3118594436310396,1050225
SPD Smith,Australia,776,1.09375,51.90909090909091,6,2,0.19079578139980824,1.1880903554561273,936137
SJ Benn,West Indies,258,0.9084507042253521,36.857142857142854,2,2,0.25036603221083453,1.3118594436310396,1050227
RR Rossouw,South Africa,732,0.9385826771653544,48.8,5,2,0.22137112217541172,1.0447284136644424,936139
Tamim Iqbal,Bangladesh,350,0.8833333333333333,62.0,2,2,0.2608695652173913,1.1281977966529309,1029819
RR Rossouw,South Africa,732,0.9385826771653544,48.8,5,2,0.22137112217541172,1.0989068133493576,936141
MM Ali,England,558,1.4150943396226414,37.2,4,2,0.1916439600363306,1.611412255782944,1029821
SPD Smith,Australia,776,1.09375,51.90909090909091,6,2,0.19079578139980824,1.1880903554561273,936143
MM Ali,England,300,1.4150943396226414,60.0,4,2,0.1335149863760218,1.611412255782944,1029823
V Kohli,India,603,1.2808988764044944,75.375,2,1,0.14455445544554454,1.4995756718528996,1030219
V Kohli,India,603,1.2808988764044944,75.375,2,1,0.14455445544554454,1.4995756718528996,1030221
V Kohli,India,603,1.2808988764044944,75.375,2,1,0.14455445544554454,1.4995756718528996,1030223
V Kohli,India,603,1.2808988764044944,75.375,2,1,0.14455445544554454,1.4995756718528996,1030225
TWM Latham,New Zealand,606,1.0879712746858168,50.5,4,3,0.27440347071583515,1.2226199084116653,1030227
Tanwir Afzal,Hong Kong,69,1.3333333333333333,45.0,2,0,0.1601423487544484,1.4472123368920522,1026849
MDKJ Perera,Sri Lanka,264,0.8543689320388349,33.0,3,0,0.21070234113712374,1.0260287916242548,1059710
WU Tharanga,Sri Lanka,264,1.0789473684210527,41.0,3,0,0.21070234113712374,1.0738046259595606,1059711
SD Hope,West Indies,199,1.4666666666666666,54.0,2,0,0.12152269399707175,1.9528364849833146,1059714
WU Tharanga,Sri Lanka,264,1.0789473684210527,41.0,3,0,0.21070234113712374,1.0738046259595606,1059716
TWM Latham,New Zealand,606,1.0879712746858168,50.5,4,3,0.27440347071583515,1.2226199084116653,1001371
TWM Latham,New Zealand,606,1.0879712746858168,50.5,4,3,0.27440347071583515,1.2226199084116653,1001373
TWM Latham,New Zealand,606,1.0879712746858168,50.5,4,3,0.27440347071583515,1.2226199084116653,1001375
Tamim Iqbal,Bangladesh,294,0.9230769230769231,51.5,2,1,0.2838018741633199,1.3758738658337053,1019973
Tamim Iqbal,Bangladesh,294,0.9230769230769231,51.5,2,1,0.2838018741633199,1.3758738658337053,1019975
TWM Latham,New Zealand,642,0.9610778443113772,65.5,5,2,0.1648559282002834,1.0885757795810742,1019977
Sharjeel Khan,Pakistan,413,1.49,51.625,4,2,0.24115755627009647,1.387076029457525,1000887
V Kohli,India,648,1.0411985018726593,72.0,2,2,0.2156185210780926,1.6104008293020042,1034819
Umar Akmal,Pakistan,413,1.49,51.625,4,2,0.24115755627009647,1.387076029457525,1000889
JJ Roy,England,684,1.3053691275167785,68.4,5,2,0.185589519650655,1.5416647908882186,1034821
UT Khawaja,Australia,1406,1.0195794053662075,58.583333333333336,7,5,0.22921711057304278,1.106093340364765,1000891
Yuvraj Singh,India,648,1.1619718309859155,82.5,2,2,0.2156185210780926,1.2327052463479764,1034823
Waqas Khan,Hong Kong,133,0.7869822485207101,44.333333333333336,2,1,0.3117408906882591,1.1084120557804769,1078659
Shoaib Malik,Pakistan,413,1.49,51.625,4,2,0.24115755627009647,1.387076029457525,1000893
Shaiman Anwar,United Arab Emirates,77,0.9117647058823529,38.5,1,0,,,1078660
Shaiman Anwar,United Arab Emirates,77,0.9117647058823529,38.5,1,0,0.08333333333333333,1.1271929824561402,1078661
Shoaib Malik,Pakistan,413,1.49,51.625,4,2,0.24115755627009647,1.387076029457525,1000895
Q de Kock,South Africa,714,1.017094017094017,47.6,4,2,0.20574935400516794,1.081219759637896,936159
TM Head,Australia,484,1.219895287958115,41.5,5,1,0.0764057035243476,1.4648549742477637,1020013
WU Tharanga,Sri Lanka,433,0.9057971014492754,40.666666666666664,6,2,0.1909307875894988,1.4521971079601292,936161
Q de Kock,South Africa,714,1.017094017094017,47.6,5,2,0.20574935400516794,1.081219759637896,936163
TM Head,Australia,484,1.219895287958115,41.5,5,1,0.0764057035243476,1.4648549742477637,1020017
WU Tharanga,Sri Lanka,433,0.9057971014492754,36.0,6,2,0.1909307875894988,1.4521971079601292,936165
WU Tharanga,Sri Lanka,433,0.9057971014492754,36.0,6,2,0.1909307875894988,1.4521971079601292,936167
TK Musakanda,Zimbabwe,55,0.9230769230769231,36.0,2,0,,,1079247
Q de Kock,South Africa,714,1.017094017094017,47.6,5,2,0.20574935400516794,1.1340335870180513,1020031
Rashid Khan,Afghanistan,252,1.0638297872340425,36.0,3,1,0.21129943502824858,1.4660249703564205,1079248
Q de Kock,South Africa,714,1.2413793103448276,54.0,5,2,0.20574935400516794,1.222774659182037,1020033
TWM Latham,New Zealand,567,0.9357142857142857,65.5,5,1,0.13840340103920643,1.0885757795810742,1020035
MJ Guptill,New Zealand,666,0.9414634146341463,42.666666666666664,4,2,0.20615088899567516,0.9824336590314486,1020037
Rohan Mustafa,United Arab Emirates,62,1.5238095238095237,43.0,1,1,0.12835820895522387,1.1271929824561402,1080630
SD Hope,West Indies,209,0.9516908212560387,65.66666666666667,4,1,0.06451612903225806,1.1412680756395994,1027315
Q de Kock,South Africa,714,1.2413793103448276,54.0,5,2,0.20574935400516794,1.222774659182037,1020039
WTS Porterfield,Ireland,194,0.7512953367875648,24.25,6,1,0.2151394422310757,0.9347960271589697,1080631
SW Billings,England,683,1.3053691275167785,68.3,5,1,0.1462882096069869,1.5416647908882186,1027317
SD Hope,West Indies,209,0.9516908212560387,65.66666666666667,4,1,0.06451612903225806,1.1412680756395994,1027319
WTS Porterfield,Ireland,252,0.9864864864864865,50.4,6,1,0.2302158273381295,1.4364901521405826,1040491
WTS Porterfield,Ireland,252,0.8102893890675241,50.4,6,1,0.2302158273381295,1.3352517985611512,1040493
WTS Porterfield,Ireland,252,0.8102893890675241,50.4,6,1,0.2302158273381295,1.3352517985611512,1040495
WTS Porterfield,Ireland,252,0.9864864864864865,50.4,6,1,0.2302158273381295,1.4364901521405826,1040497
Samiullah Shenwari,Afghanistan,252,0.8122743682310469,36.0,3,0,0.21129943502824858,1.0758662900188325,1040499
WU Tharanga,Sri Lanka,433,0.9057971014492754,40.666666666666664,6,2,0.1909307875894988,1.4521971079601292,1083446
Tamim Iqbal,Bangladesh,534,0.918918918918919,53.4,4,2,0.3234732824427481,1.3083121289228161,1083448
Shaiman Anwar,United Arab Emirates,189,1.1111111111111112,43.0,3,1,0.19402985074626866,1.7899253731343283,1068737
VV Morea,Papua New Guinea,136,0.9770114942528736,45.333333333333336,2,0,0.2273838630806846,1.6687041564792178,1089183
SD Hope,West Indies,209,0.9516908212560387,65.66666666666667,4,1,0.060066740823136816,1.1412680756395994,1077949
SD Hope,West Indies,209,0.9516908212560387,65.66666666666667,4,1,0.060066740823136816,1.1412680756395994,1077950
Shoaib Malik,Pakistan,771,0.9561586638830898,55.07142857142857,4,3,0.2679509632224168,1.1399104884218718,1077951
JM Bairstow,England,633,1.1080459770114943,63.3,5,2,0.15584415584415584,1.144964509438771,1029001
WTS Porterfield,Ireland,547,0.9864864864864865,50.4,7,3,0.2302158273381295,1.4364901521405826,1029003
WTS Porterfield,Ireland,547,0.9864864864864865,36.46666666666667,7,3,0.1645133505598622,1.4364901521405826,1033363
TWM Latham,New Zealand,489,0.9560975609756097,43.55555555555556,5,1,0.15182648401826485,1.2832952815829528,1033365
Tamim Iqbal,Bangladesh,534,0.8766519823788547,53.4,4,2,0.3234732824427481,1.0466497031382527,1033367
WTS Porterfield,Ireland,547,0.8410852713178295,36.46666666666667,9,3,0.16881998277347116,1.17524680315378,1033369
Tamim Iqbal,Bangladesh,534,0.918918918918919,53.4,4,2,0.3234732824427481,1.0878250087185648,1033371
Q de Kock,South Africa,999,1.1556195965417868,52.578947368421055,5,3,0.20032802249297094,1.2432562843913257,1031425
Q de Kock,South Africa,999,1.1556195965417868,52.578947368421055,5,3,0.20032802249297094,1.2432562843913257,1031427
Q de Kock,South Africa,999,1.044004400440044,52.578947368421055,5,3,0.20032802249297094,1.099338484933575,1031429
JJ Roy,England,633,1.1080459770114943,63.3,5,2,0.15584415584415584,1.144964509438771,1022347
WU Tharanga,Sri Lanka,545,1.2857142857142858,41.77777777777778,7,2,0.19367588932806323,1.9550302035946006,1022351
NT Broom,New Zealand,696,1.0070671378091873,43.55555555555556,5,2,0.15182648401826485,1.1606096620170554,1022357
N Dickwella,Sri Lanka,545,0.9817232375979112,41.77777777777778,7,2,0.19367588932806323,1.0840796517736528,1022361
SD Hope,West Indies,308,0.850828729281768,47.166666666666664,5,1,0.0892156862745098,1.8175805915586574,1089779
Tamim Iqbal,Bangladesh,801,0.9028436018957346,53.4,5,2,0.30680272108843537,1.25265306122449,1022363
SD Hope,West Indies,308,0.850828729281768,47.166666666666664,5,1,0.0892156862745098,1.8175805915586574,1089780
Yuvraj Singh,India,543,1.0092936802973977,60.333333333333336,3,1,0.23728813559322035,1.2579028022701546,1022367
Shoaib Malik,Pakistan,787,1.0354330708661417,52.46666666666667,4,3,0.24509803921568626,1.1336964775979905,1022369
Mohammad Hafeez,Pakistan,787,1.25,52.46666666666667,4,3,0.24509803921568626,1.3609433085501859,1022371
V Kohli,India,543,1.0092936802973977,60.333333333333336,3,1,0.23728813559322035,1.1658325272321992,1022373
Sikandar Raza,Zimbabwe,59,0.9206349206349206,29.0,2,0,0.04201680672268908,0.8361344537815125,1089420
Yuvraj Singh,India,543,1.3045112781954886,60.333333333333336,3,1,0.23728813559322035,1.3914238995457033,1022375
SD Hope,West Indies,308,0.850828729281768,47.166666666666664,5,1,0.0892156862745098,1.8175805915586574,1098207
Sikandar Raza,Zimbabwe,59,0.9206349206349206,29.0,2,0,0.1323529411764706,1.2647058823529413,1104478
SD Hope,West Indies,308,1.255813953488372,47.166666666666664,5,1,0.0892156862745098,2.188515406162465,1098208
WU Tharanga,Sri Lanka,545,0.9817232375979112,41.77777777777778,7,2,0.19367588932806323,1.0840796517736528,1104479
V Kohli,India,543,1.3045112781954886,60.333333333333336,3,1,0.23728813559322035,1.3914238995457033,1098209
V Kohli,India,543,1.0092936802973977,60.333333333333336,3,1,0.23728813559322035,1.1658325272321992,1098210
WU Tharanga,Sri Lanka,545,0.9817232375979112,41.77777777777778,7,2,0.19367588932806323,0.9995170494261785,1104480
TK Musakanda,Zimbabwe,151,0.9206349206349206,37.75,2,0,0.1323529411764706,1.2647058823529413,1104482
V Kohli,India,932,0.9883351007423118,58.25,7,2,0.3108314263920671,1.0608554145985924,1109605
V Kohli,India,932,1.2892307692307692,58.25,7,2,0.3108314263920671,1.445907207953604,1109607
TAM Siriwardana,Sri Lanka,724,0.9,80.0,7,3,0.20465686274509803,1.061692969870875,1109608
V Kohli,India,932,1.2892307692307692,58.25,7,2,0.3108314263920671,1.445907207953604,1109609
JM Bairstow,England,770,1.0107142857142857,59.23076923076923,7,3,0.1751261501929356,1.0827340559462033,1031667
TM Head,Australia,1100,1.1901840490797546,78.57142857142857,4,5,0.3017725897103329,1.378662107455882,1119497
V Kohli,India,932,1.2892307692307692,58.25,7,2,0.3108314263920671,1.445907207953604,1119498
SD Hope,West Indies,544,0.9414893617021277,36.266666666666666,5,2,0.1762545899632803,1.838915470494418,1031671
V Kohli,India,932,1.2892307692307692,58.25,7,2,0.3108314263920671,1.445907207953604,1119499
JM Bairstow,England,770,0.901565995525727,59.23076923076923,7,3,0.1751261501929356,1.0827340559462033,1031675
V Kohli,India,932,1.2892307692307692,58.25,7,2,0.3108314263920671,1.445907207953604,1119500
WU Tharanga,Sri Lanka,724,1.255813953488372,40.22222222222222,7,3,0.20465686274509803,1.414705882352941,1120286
Q de Kock,South Africa,651,0.9098712446351931,43.4,4,1,0.19639865996649916,1.0235853927170095,1075504
WU Tharanga,Sri Lanka,724,1.255813953488372,40.22222222222222,7,3,0.20465686274509803,1.414705882352941,1120287
Tamim Iqbal,Bangladesh,577,0.9085365853658537,52.45454545454545,6,1,0.24613800205973224,1.0898872171008014,1075505
Mohammad Hafeez,Pakistan,734,1.0073260073260073,56.46153846153846,5,1,0.2467396974439228,1.2122593108508601,1120288
Shoaib Malik,Pakistan,734,1.0073260073260073,100.0,5,2,0.2467396974439228,1.2122593108508601,1120289
Soumya Sarkar,Bangladesh,410,0.9085365853658537,41.0,6,1,0.21112255406797117,1.1214097722851586,1075506
TWM Latham,New Zealand,719,1.0442477876106195,44.5,6,2,0.15535292131036813,1.5042926465098918,1120090
Imam-ul-Haq,Pakistan,275,1.0073260073260073,100.0,3,1,0.14345331246739698,1.234182776801406,1120290
V Kohli,India,1311,1.1846153846153846,59.59090909090909,8,3,0.2681324235531969,1.1426051204292296,1120091
TWM Latham,New Zealand,719,1.0442477876106195,44.5,6,2,0.15535292131036813,1.5042926465098918,1120092
WTS Porterfield,Ireland,558,1.1130952380952381,46.5,5,3,0.19978165938864628,1.5205619897474842,1125472
TP Ura,Papua New Guinea,46,1.0588235294117647,23.0,1,0,0.1210762331838565,1.8689203173508107,1124089
Shafiqullah,Afghanistan,393,1.4298245614035088,40.75,3,1,0.24900133155792276,2.148435419440746,1125473
WTS Porterfield,Ireland,558,1.1130952380952381,46.5,5,3,0.19978165938864628,1.5205619897474842,1125474
WU Tharanga,Sri Lanka,660,0.9002890173410405,43.77777777777778,5,1,0.23353293413173654,1.0734665123534444,1122726
WU Tharanga,Sri Lanka,660,1.255813953488372,43.77777777777778,5,1,0.23353293413173654,1.414705882352941,1122727
SS Iyer,India,830,1.0454545454545454,55.333333333333336,7,2,0.16578215820065706,1.1870446512298927,1122728
TWM Latham,New Zealand,719,1.0442477876106195,44.5,6,2,0.15535292131036813,1.5042926465098918,1115795
SD Hope,West Indies,564,0.9902912621359223,35.25,5,1,0.1913477537437604,1.9951931965243113,1115796
WTS Porterfield,Ireland,558,1.1130952380952381,46.5,5,3,0.19978165938864628,1.5205619897474842,1131274
Rohan Mustafa,United Arab Emirates,260,1.03125,37.142857142857146,4,1,0.27854671280276816,1.5260450762180866,1131275
Shoaib Malik,Pakistan,833,0.9437340153452686,55.53333333333333,5,2,0.2409435551811289,1.16635029529192,1115804
MM Ali,England,954,1.3937007874015748,60.75,7,3,0.21228743828853539,1.4294076005847076,1072310
Tamim Iqbal,Bangladesh,487,0.8376623376623377,54.111111111111114,6,1,0.24613800205973224,1.0345005149330586,1130737
WTS Porterfield,Ireland,558,1.1130952380952381,46.5,5,3,0.19978165938864628,1.5205619897474842,1131276
TWM Latham,New Zealand,927,1.1367521367521367,48.78947368421053,8,2,0.22668004012036108,1.3426766786847029,1115805
WU Tharanga,Sri Lanka,915,1.0552763819095476,45.5,5,1,0.1840435176790571,1.4449682683590208,1130738
RD Berrington,Scotland,103,0.8174603174603174,87.0,4,0,,,1131277
Shadab Khan,Pakistan,833,0.9437340153452686,55.53333333333333,5,2,0.2409435551811289,1.16635029529192,1115806
WU Tharanga,Sri Lanka,915,1.0552763819095476,45.5,5,1,0.1840435176790571,1.4449682683590208,1130739
MM Ali,England,954,1.3937007874015748,60.75,7,3,0.21228743828853539,1.4294076005847076,1072311
WU Tharanga,Sri Lanka,915,1.0552763819095476,45.5,5,1,0.1840435176790571,1.4449682683590208,1130740
SPD Smith,Australia,566,1.0599250936329587,74.71428571428571,4,3,0.4278656126482213,1.5151515151515151,1072312
Shaiman Anwar,United Arab Emirates,260,1.03125,37.142857142857146,4,1,0.27854671280276816,1.5260450762180866,1131278
Sikandar Raza,Zimbabwe,355,0.9371069182389937,40.875,4,2,0.2214828897338403,1.300087744954665,1130741
Shaiman Anwar,United Arab Emirates,260,1.03125,37.142857142857146,4,1,0.27854671280276816,1.5260450762180866,1131279
WU Tharanga,Sri Lanka,915,0.8918128654970761,43.77777777777778,5,1,0.23353293413173654,1.0734665123534444,1130742
TM Head,Australia,566,1.0599250936329587,70.75,4,3,0.4278656126482213,1.5151515151515151,1072313
Tamim Iqbal,Bangladesh,487,0.9067796610169492,54.111111111111114,7,1,0.24613800205973224,2.298653610771114,1130743
TM Head,Australia,566,1.0599250936329587,70.75,4,3,0.4278656126482213,1.5151515151515151,1072314
V Kohli,India,1158,1.107843137254902,62.22222222222222,7,4,0.245017015070491,1.0987932843188721,1122279
V Kohli,India,1158,1.0205761316872428,62.22222222222222,7,4,0.245017015070491,1.0987932843188721,1122280
JP Duminy,South Africa,779,1.0119760479041917,48.6875,5,1,0.20327868852459016,1.224954462659381,1122281
Sikandar Raza,Zimbabwe,355,0.9371069182389937,40.875,4,2,0.2214828897338403,1.300087744954665,1134033
Rahmat Shah,Afghanistan,583,1.2352941176470589,44.84615384615385,3,2,0.26798462383305877,1.455788082926909,1134034
JP Duminy,South Africa,779,1.1873767258382644,50.166666666666664,5,2,0.20327868852459016,1.3022813880381277,1122283
Rahmat Shah,Afghanistan,583,1.2352941176470589,44.84615384615385,3,2,0.26798462383305877,1.455788082926909,1134035
Mohammad Shahzad,Afghanistan,251,0.9127272727272727,31.375,2,0,0.12026359143327842,1.098297638660077,1134036
V Kohli,India,1158,1.0205761316872428,62.22222222222222,7,4,0.245017015070491,1.0987932843188721,1122284
TK Musakanda,Zimbabwe,355,0.9371069182389937,40.875,4,2,0.2214828897338403,1.300087744954665,1134037
TWM Latham,New Zealand,927,1.1367521367521367,48.78947368421053,8,2,0.22668004012036108,1.3426766786847029,1115775
JM Bairstow,England,954,1.0103950103950103,60.75,7,3,0.21228743828853539,1.1046367468385818,1115776
TWM Latham,New Zealand,570,1.1367521367521367,44.77777777777778,7,2,0.119358074222668,1.390892785970506,1115777
RD Berrington,Scotland,164,1.0,54.666666666666664,4,0,0.11570247933884298,1.4462809917355373,1133001
Shaiman Anwar,United Arab Emirates,260,0.7854984894259819,37.142857142857146,4,1,0.27854671280276816,1.2132146976437634,1133003
SM Sharif,Scotland,164,1.0,54.666666666666664,4,0,0.11570247933884298,1.4462809917355373,1133005
Rahmat Shah,Afghanistan,583,1.2352941176470589,44.84615384615385,3,2,0.26798462383305877,1.455788082926909,1133004
WTS Porterfield,Ireland,743,1.073394495412844,43.705882352941174,6,4,0.23336853220696938,1.4156885441204343,1133002
TWM Latham,New Zealand,927,1.1367521367521367,48.78947368421053,8,2,0.22668004012036108,1.3426766786847029,1115778
SO Hetmyer,West Indies,575,1.1126760563380282,52.666666666666664,6,1,0.15466101694915255,1.6384812667261375,1133007
JM Bairstow,England,954,1.0103950103950103,60.75,7,3,0.21228743828853539,1.1046367468385818,1115779
Tanwir Afzal,Hong Kong,84,0.8333333333333334,42.0,2,1,0.3615023474178404,2.102243088158581,1133012
WTS Porterfield,Ireland,743,1.073394495412844,43.705882352941174,6,4,0.23336853220696938,1.4156885441204343,1133010
Shaiman Anwar,United Arab Emirates,190,0.9745222929936306,38.5,4,0,0.20864661654135339,2.0745044429254955,1133019
Samiullah Shenwari,Afghanistan,583,1.2352941176470589,44.84615384615385,3,2,0.26798462383305877,1.455788082926909,1133018
WTS Porterfield,Ireland,743,1.073394495412844,43.705882352941174,8,4,0.23336853220696938,1.4156885441204343,1133022
Tanwir Afzal,Hong Kong,84,0.6346153846153846,42.0,2,1,0.3615023474178404,1.720017072129748,1133023
SM Sharif,Scotland,164,1.0,54.666666666666664,4,0,0.11570247933884298,1.4462809917355373,1133025
SO Hetmyer,West Indies,575,1.1126760563380282,52.666666666666664,6,1,0.15466101694915255,1.6384812667261375,1133026
Samiullah Shenwari,Afghanistan,583,1.2352941176470589,44.84615384615385,3,2,0.26798462383305877,1.455788082926909,1133027
Samiullah Shenwari,Afghanistan,583,1.2352941176470589,44.84615384615385,3,2,0.26798462383305877,1.455788082926909,1133030
Samiullah Shenwari,Afghanistan,583,0.9127272727272727,44.84615384615385,3,2,0.26798462383305877,1.2992747838788024,1133031
JM Bairstow,England,756,1.1201413427561837,54.0,4,3,0.21877394636015327,1.151959629941127,1119537
TM Head,Australia,544,1.135135135135135,77.71428571428571,2,0,0.24801587301587302,3.202380952380952,1119538
TM Head,Australia,544,1.135135135135135,77.71428571428571,2,0,0.24801587301587302,3.202380952380952,1119539
JM Bairstow,England,756,1.1201413427561837,54.0,4,3,0.21877394636015327,1.151959629941127,1119540
JM Bairstow,England,756,1.1201413427561837,54.0,4,3,0.21877394636015327,1.151959629941127,1119541
V Kohli,India,1252,1.0267558528428093,78.25,4,5,0.2759134973900075,1.0947011579966914,1119546
TL Chatara,Zimbabwe,309,0.6806167400881057,23.76923076923077,6,1,0.18299595141700406,1.2097165991902834,1142920
V Kohli,India,1252,1.0267558528428093,78.25,4,5,0.2759134973900075,1.0947011579966914,1119547
Imam-ul-Haq,Pakistan,354,0.8233532934131736,68.75,3,2,0.2659744408945687,1.0193093440932754,1142921
JM Bairstow,England,756,1.0299727520435968,54.0,4,3,0.21877394636015327,1.0515521436362112,1119548
Imam-ul-Haq,Pakistan,354,0.8233532934131736,68.75,3,2,0.2659744408945687,1.0193093440932754,1142922
TS Chisoro,Zimbabwe,309,0.6806167400881057,23.76923076923077,6,1,0.18299595141700406,1.2097165991902834,1142923
SO Hetmyer,West Indies,383,1.088145896656535,39.77777777777778,7,1,0.17358490566037735,1.3085631349782294,1146720
TS Kamunhukamwe,Zimbabwe,309,0.8181818181818182,23.76923076923077,6,1,0.18299595141700406,1.2097165991902834,1142924
Tamim Iqbal,Bangladesh,405,0.8695652173913043,57.857142857142854,4,2,0.4034519956850054,1.4608653961404772,1146721
SO Hetmyer,West Indies,383,1.088145896656535,39.77777777777778,7,1,0.17358490566037735,1.3085631349782294,1146722
Q de Kock,South Africa,341,1.1467391304347827,70.33333333333333,2,1,0.29196337741607326,1.1224567650050865,1142584
Q de Kock,South Africa,341,1.1467391304347827,70.33333333333333,2,1,0.29196337741607326,1.132779198635976,1142585
WU Tharanga,Sri Lanka,578,1.1692307692307693,45.1,5,1,0.2766323024054983,1.6287363029242041,1142586
RR Hendricks,South Africa,341,1.1333333333333333,102.0,2,1,0.29196337741607326,1.9410487123797704,1142588
WTS Porterfield,Ireland,461,1.1111111111111112,38.416666666666664,6,2,0.1914449660928534,1.512467396974439,1150146
WTS Porterfield,Ireland,461,1.1111111111111112,38.416666666666664,6,2,0.1914449660928534,1.512467396974439,1150147
Rahmat Shah,Afghanistan,682,0.7629796839729119,45.46666666666667,5,2,0.22458045409674235,1.064565555750701,1150148
WU Tharanga,Sri Lanka,578,1.1692307692307693,57.0,5,1,0.2766323024054983,1.6287363029242041,1153243
Shoaib Malik,Pakistan,354,0.9130434782608695,68.75,3,2,0.2659744408945687,1.1398821898821898,1153244
WU Tharanga,Sri Lanka,578,1.1692307692307693,57.0,5,1,0.2766323024054983,1.6287363029242041,1153245
